# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi
3.530000000000000000e+02 3.800000000000000044e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 3.250000000000000111e-01 1.592467361290061120e-16 3.777315015448085234e+00
3.540000000000000000e+02 9.639999999999999680e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 1.350000000000000089e+00 1.228223088994717574e-16 3.450833499042229136e+01
3.550000000000000000e+02 6.179999999999999938e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 3.181690290810633703e-01 1.000000000000000000e+00 1.253838868394831632e-15 4.329302524648339201e+00
3.560000000000000000e+02 5.330000000000000293e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 1.125000000000000000e+00 7.593264095834832272e-16 1.093804030351724244e+01
3.570000000000000000e+02 7.089999999999999636e-01 1.000000000000000021e-02 1.434000000000000000e+09 5.000000000000000000e+07 8.362199171250624952e-01 5.500000000000000444e-01 1.258898753680819889e-16 8.979509394839006120e+00
3.580000000000000000e+02 1.084999999999999964e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 1.074999999999999956e+00 6.578133342365265369e-16 3.587604062307312347e+01
3.590000000000000000e+02 9.160000000000000364e-01 1.000000000000000021e-02 2.000000000000000000e+09 5.000000000000000000e+07 1.782362288973291520e-01 8.250000000000000666e-01 9.553360984728204791e-16 7.296008011324185816e+01
3.600000000000000000e+02 7.079999999999999627e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 3.790426555198066483e-01 5.500000000000000444e-01 1.728980892669042716e-16 1.082220421367400398e+01
3.610000000000000000e+02 3.019999999999999907e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 3.790426555198066483e-01 1.250000000000000000e-01 1.106818551085614030e-16 1.308699680613846006e+01
3.620000000000000000e+02 1.602000000000000091e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 4.500000000000000111e-01 2.981186390464836576e-16 6.429079942300691641e+01
